ghi,dni,dhi,air_temp,period_end,period,power,power_p10,power_p90
0,0,0,26,2026-07-18 22:15:00,PT5M,,,
0,0,0,26,2026-07-18 22:20:00,PT5M,,,
0,0,0,26,2026-07-18 22:25:00,PT5M,,,
0,0,0,26,2026-07-18 22:30:00,PT5M,,,
0,0,0,26,2026-07-18 22:35:00,PT5M,,,
0,0,0,26,2026-07-18 22:40:00,PT5M,,,
0,0,0,26,2026-07-18 22:45:00,PT5M,,,
0,0,0,26,2026-07-18 22:50:00,PT5M,,,
0,0,0,26,2026-07-18 22:55:00,PT5M,,,
0,0,0,26,2026-07-18 23:00:00,PT5M,,,
0,0,0,26,2026-07-18 23:05:00,PT5M,,,
0,0,0,26,2026-07-18 23:10:00,PT5M,,,
0,0,0,26,2026-07-18 23:15:00,PT5M,,,
0,0,0,26,2026-07-18 23:20:00,PT5M,,,
0,0,0,26,2026-07-18 23:25:00,PT5M,,,
0,0,0,25,2026-07-18 23:30:00,PT5M,,,
0,0,0,25,2026-07-18 23:35:00,PT5M,,,
0,0,0,25,2026-07-18 23:40:00,PT5M,,,
0,0,0,25,2026-07-18 23:45:00,PT5M,,,
0,0,0,25,2026-07-18 23:50:00,PT5M,,,
0,0,0,25,2026-07-18 23:55:00,PT5M,,,
0,0,0,25,2026-07-19 00:00:00,PT5M,,,
0,0,0,25,2026-07-19 00:05:00,PT5M,,,
0,0,0,25,2026-07-19 00:10:00,PT5M,,,
0,0,0,25,2026-07-19 00:15:00,PT5M,,,
0,0,0,25,2026-07-19 00:20:00,PT5M,,,
0,0,0,25,2026-07-19 00:25:00,PT5M,,,
0,0,0,25,2026-07-19 00:30:00,PT5M,,,
0,0,0,25,2026-07-19 00:35:00,PT5M,,,
0,0,0,25,2026-07-19 00:40:00,PT5M,,,
0,0,0,25,2026-07-19 00:45:00,PT5M,,,
0,0,0,25,2026-07-19 00:50:00,PT5M,,,
0,0,0,25,2026-07-19 00:55:00,PT5M,,,
0,0,0,25,2026-07-19 01:00:00,PT5M,,,
0,0,0,25,2026-07-19 01:05:00,PT5M,,,
0,0,0,25,2026-07-19 01:10:00,PT5M,,,
0,0,0,25,2026-07-19 01:15:00,PT5M,,,
0,0,0,25,2026-07-19 01:20:00,PT5M,,,
0,0,0,25,2026-07-19 01:25:00,PT5M,,,
0,0,0,25,2026-07-19 01:30:00,PT5M,,,
0,0,0,25,2026-07-19 01:35:00,PT5M,,,
0,0,0,25,2026-07-19 01:40:00,PT5M,,,
0,0,0,25,2026-07-19 01:45:00,PT5M,,,
0,0,0,25,2026-07-19 01:50:00,PT5M,,,
0,0,0,25,2026-07-19 01:55:00,PT5M,,,
0,0,0,25,2026-07-19 02:00:00,PT5M,,,
0,0,0,25,2026-07-19 02:05:00,PT5M,,,
0,0,0,25,2026-07-19 02:10:00,PT5M,,,
0,0,0,25,2026-07-19 02:15:00,PT5M,,,
0,0,0,25,2026-07-19 02:20:00,PT5M,,,
0,0,0,24,2026-07-19 02:25:00,PT5M,,,
0,0,0,24,2026-07-19 02:30:00,PT5M,,,
0,0,0,24,2026-07-19 02:35:00,PT5M,,,
0,0,0,24,2026-07-19 02:40:00,PT5M,,,
0,0,0,24,2026-07-19 02:45:00,PT5M,,,
0,0,0,24,2026-07-19 02:50:00,PT5M,,,
0,0,0,24,2026-07-19 02:55:00,PT5M,,,
0,0,0,24,2026-07-19 03:00:00,PT5M,,,
0,0,0,24,2026-07-19 03:05:00,PT5M,,,
0,0,0,24,2026-07-19 03:10:00,PT5M,,,
0,0,0,24,2026-07-19 03:15:00,PT5M,,,
0,0,0,24,2026-07-19 03:20:00,PT5M,,,
0,0,0,24,2026-07-19 03:25:00,PT5M,,,
0,0,0,24,2026-07-19 03:30:00,PT5M,,,
0,0,0,24,2026-07-19 03:35:00,PT5M,,,
0,0,0,24,2026-07-19 03:40:00,PT5M,,,
0,0,0,24,2026-07-19 03:45:00,PT5M,,,
0,0,0,24,2026-07-19 03:50:00,PT5M,,,
0,0,0,24,2026-07-19 03:55:00,PT5M,,,
0,0,0,24,2026-07-19 04:00:00,PT5M,,,
0,0,0,24,2026-07-19 04:05:00,PT5M,,,
0,0,0,24,2026-07-19 04:10:00,PT5M,,,
0,0,0,24,2026-07-19 04:15:00,PT5M,,,
0,0,0,24,2026-07-19 04:20:00,PT5M,,,
0,0,0,24,2026-07-19 04:25:00,PT5M,,,
0,0,0,24,2026-07-19 04:30:00,PT5M,,,
0,0,0,24,2026-07-19 04:35:00,PT5M,,,
0,0,0,24,2026-07-19 04:40:00,PT5M,,,
0,0,0,24,2026-07-19 04:45:00,PT5M,,,
0,0,0,24,2026-07-19 04:50:00,PT5M,,,
0,0,0,24,2026-07-19 04:55:00,PT5M,,,
0,0,0,24,2026-07-19 05:00:00,PT5M,,,
0,0,0,24,2026-07-19 05:05:00,PT5M,,,
0,0,0,24,2026-07-19 05:10:00,PT5M,,,
0,0,0,24,2026-07-19 05:15:00,PT5M,,,
0,0,0,24,2026-07-19 05:20:00,PT5M,,,
0,0,0,24,2026-07-19 05:25:00,PT5M,,,
0,0,0,24,2026-07-19 05:30:00,PT5M,,,
0,0,0,24,2026-07-19 05:35:00,PT5M,,,
0,0,0,24,2026-07-19 05:40:00,PT5M,,,
0,0,0,24,2026-07-19 05:45:00,PT5M,,,
0,0,0,24,2026-07-19 05:50:00,PT5M,,,
0,0,0,25,2026-07-19 05:55:00,PT5M,,,
0,0,0,25,2026-07-19 06:00:00,PT5M,,,
2,0,2,25,2026-07-19 06:05:00,PT5M,,,
6,0,6,25,2026-07-19 06:10:00,PT5M,,,
12,0,12,25,2026-07-19 06:15:00,PT5M,,,
18,0,18,25,2026-07-19 06:20:00,PT5M,,,
25,0,25,25,2026-07-19 06:25:00,PT5M,,,
32,0,32,26,2026-07-19 06:30:00,PT5M,,,
41,0,41,26,2026-07-19 06:35:00,PT5M,,,
51,0,51,26,2026-07-19 06:40:00,PT5M,,,
62,0,62,26,2026-07-19 06:45:00,PT5M,,,
73,0,73,26,2026-07-19 06:50:00,PT5M,,,
85,0,85,26,2026-07-19 06:55:00,PT5M,,,
98,0,98,26,2026-07-19 07:00:00,PT5M,,,
112,18,107,27,2026-07-19 07:05:00,PT5M,,,
126,36,116,27,2026-07-19 07:10:00,PT5M,,,
140,53,125,27,2026-07-19 07:15:00,PT5M,,,
155,70,133,27,2026-07-19 07:20:00,PT5M,,,
170,87,141,27,2026-07-19 07:25:00,PT5M,,,
186,105,149,27,2026-07-19 07:30:00,PT5M,,,
202,122,157,27,2026-07-19 07:35:00,PT5M,,,
218,139,164,27,2026-07-19 07:40:00,PT5M,,,
234,157,171,28,2026-07-19 07:45:00,PT5M,,,
251,175,177,28,2026-07-19 07:50:00,PT5M,,,
269,193,183,28,2026-07-19 07:55:00,PT5M,,,
286,212,189,28,2026-07-19 08:00:00,PT5M,,,
304,231,194,28,2026-07-19 08:05:00,PT5M,,,
322,249,198,28,2026-07-19 08:10:00,PT5M,,,
340,269,202,28,2026-07-19 08:15:00,PT5M,,,
359,288,206,29,2026-07-19 08:20:00,PT5M,,,
378,308,209,29,2026-07-19 08:25:00,PT5M,,,
397,327,212,29,2026-07-19 08:30:00,PT5M,,,
414,341,215,29,2026-07-19 08:35:00,PT5M,,,
429,349,220,29,2026-07-19 08:40:00,PT5M,,,
444,357,225,29,2026-07-19 08:45:00,PT5M,,,
458,364,229,30,2026-07-19 08:50:00,PT5M,,,
473,371,234,30,2026-07-19 08:55:00,PT5M,,,
487,378,238,30,2026-07-19 09:00:00,PT5M,,,
501,385,242,30,2026-07-19 09:05:00,PT5M,,,
516,392,245,30,2026-07-19 09:10:00,PT5M,,,
530,399,248,31,2026-07-19 09:15:00,PT5M,,,
544,408,251,31,2026-07-19 09:20:00,PT5M,,,
558,416,253,31,2026-07-19 09:25:00,PT5M,,,
572,424,256,31,2026-07-19 09:30:00,PT5M,,,
586,433,257,31,2026-07-19 09:35:00,PT5M,,,
600,443,258,32,2026-07-19 09:40:00,PT5M,,,
614,453,259,32,2026-07-19 09:45:00,PT5M,,,
628,463,260,32,2026-07-19 09:50:00,PT5M,,,
641,472,260,32,2026-07-19 09:55:00,PT5M,,,
655,482,260,32,2026-07-19 10:00:00,PT5M,,,
667,490,261,33,2026-07-19 10:05:00,PT5M,,,
679,497,262,33,2026-07-19 10:10:00,PT5M,,,
691,505,262,33,2026-07-19 10:15:00,PT5M,,,
703,512,263,33,2026-07-19 10:20:00,PT5M,,,
714,519,263,33,2026-07-19 10:25:00,PT5M,,,
725,526,263,34,2026-07-19 10:30:00,PT5M,,,
735,532,263,34,2026-07-19 10:35:00,PT5M,,,
744,537,264,34,2026-07-19 10:40:00,PT5M,,,
753,542,264,34,2026-07-19 10:45:00,PT5M,,,
761,546,265,34,2026-07-19 10:50:00,PT5M,,,
769,551,265,35,2026-07-19 10:55:00,PT5M,,,
777,555,265,35,2026-07-19 11:00:00,PT5M,,,
784,560,265,35,2026-07-19 11:05:00,PT5M,,,
791,564,265,35,2026-07-19 11:10:00,PT5M,,,
798,568,264,35,2026-07-19 11:15:00,PT5M,,,
804,572,264,36,2026-07-19 11:20:00,PT5M,,,
810,576,264,36,2026-07-19 11:25:00,PT5M,,,
815,579,263,36,2026-07-19 11:30:00,PT5M,,,
819,581,263,36,2026-07-19 11:35:00,PT5M,,,
821,580,265,36,2026-07-19 11:40:00,PT5M,,,
823,578,266,36,2026-07-19 11:45:00,PT5M,,,
824,577,268,36,2026-07-19 11:50:00,PT5M,,,
825,575,269,36,2026-07-19 11:55:00,PT5M,,,
825,573,270,36,2026-07-19 12:00:00,PT5M,,,
825,571,272,36,2026-07-19 12:05:00,PT5M,,,
824,569,273,36,2026-07-19 12:10:00,PT5M,,,
823,567,274,36,2026-07-19 12:15:00,PT5M,,,
821,564,275,36,2026-07-19 12:20:00,PT5M,,,
819,562,276,36,2026-07-19 12:25:00,PT5M,,,
817,559,277,36,2026-07-19 12:30:00,PT5M,,,
814,557,277,36,2026-07-19 12:35:00,PT5M,,,
812,556,277,36,2026-07-19 12:40:00,PT5M,,,
809,555,276,36,2026-07-19 12:45:00,PT5M,,,
806,554,276,37,2026-07-19 12:50:00,PT5M,,,
802,553,275,37,2026-07-19 12:55:00,PT5M,,,
798,551,275,37,2026-07-19 13:00:00,PT5M,,,
793,550,274,37,2026-07-19 13:05:00,PT5M,,,
788,548,273,37,2026-07-19 13:10:00,PT5M,,,
782,545,273,37,2026-07-19 13:15:00,PT5M,,,
776,543,272,37,2026-07-19 13:20:00,PT5M,,,
770,540,271,37,2026-07-19 13:25:00,PT5M,,,
763,538,271,37,2026-07-19 13:30:00,PT5M,,,
756,535,270,37,2026-07-19 13:35:00,PT5M,,,
748,532,268,37,2026-07-19 13:40:00,PT5M,,,
740,529,267,37,2026-07-19 13:45:00,PT5M,,,
732,526,266,37,2026-07-19 13:50:00,PT5M,,,
723,523,264,37,2026-07-19 13:55:00,PT5M,,,
714,519,263,37,2026-07-19 14:00:00,PT5M,,,
705,516,261,37,2026-07-19 14:05:00,PT5M,,,
695,514,259,37,2026-07-19 14:10:00,PT5M,,,
685,511,256,37,2026-07-19 14:15:00,PT5M,,,
675,508,253,37,2026-07-19 14:20:00,PT5M,,,
664,505,251,37,2026-07-19 14:25:00,PT5M,,,
653,501,248,37,2026-07-19 14:30:00,PT5M,,,
639,493,247,37,2026-07-19 14:35:00,PT5M,,,
624,480,248,37,2026-07-19 14:40:00,PT5M,,,
609,468,248,37,2026-07-19 14:45:00,PT5M,,,
593,455,247,37,2026-07-19 14:50:00,PT5M,,,
577,443,247,36,2026-07-19 14:55:00,PT5M,,,
561,431,246,36,2026-07-19 15:00:00,PT5M,,,
545,418,245,36,2026-07-19 15:05:00,PT5M,,,
529,404,244,36,2026-07-19 15:10:00,PT5M,,,
513,392,242,36,2026-07-19 15:15:00,PT5M,,,
497,380,240,36,2026-07-19 15:20:00,PT5M,,,
481,368,238,35,2026-07-19 15:25:00,PT5M,,,
465,355,235,35,2026-07-19 15:30:00,PT5M,,,
448,342,233,35,2026-07-19 15:35:00,PT5M,,,
431,328,230,35,2026-07-19 15:40:00,PT5M,,,
415,314,227,35,2026-07-19 15:45:00,PT5M,,,
398,300,223,35,2026-07-19 15:50:00,PT5M,,,
381,285,219,34,2026-07-19 15:55:00,PT5M,,,
364,271,215,34,2026-07-19 16:00:00,PT5M,,,
347,256,211,34,2026-07-19 16:05:00,PT5M,,,
331,242,206,34,2026-07-19 16:10:00,PT5M,,,
314,229,200,34,2026-07-19 16:15:00,PT5M,,,
298,215,195,34,2026-07-19 16:20:00,PT5M,,,
281,201,189,33,2026-07-19 16:25:00,PT5M,,,
265,186,183,33,2026-07-19 16:30:00,PT5M,,,
249,172,176,33,2026-07-19 16:35:00,PT5M,,,
234,158,169,33,2026-07-19 16:40:00,PT5M,,,
218,144,162,33,2026-07-19 16:45:00,PT5M,,,
203,130,155,33,2026-07-19 16:50:00,PT5M,,,
188,116,147,32,2026-07-19 16:55:00,PT5M,,,
173,101,140,32,2026-07-19 17:00:00,PT5M,,,
158,86,132,32,2026-07-19 17:05:00,PT5M,,,
144,71,123,32,2026-07-19 17:10:00,PT5M,,,
130,56,115,32,2026-07-19 17:15:00,PT5M,,,
116,40,106,32,2026-07-19 17:20:00,PT5M,,,
103,21,98,31,2026-07-19 17:25:00,PT5M,,,
89,2,89,31,2026-07-19 17:30:00,PT5M,,,
77,0,77,31,2026-07-19 17:35:00,PT5M,,,
65,0,65,31,2026-07-19 17:40:00,PT5M,,,
54,0,54,31,2026-07-19 17:45:00,PT5M,,,
44,0,44,31,2026-07-19 17:50:00,PT5M,,,
35,0,35,31,2026-07-19 17:55:00,PT5M,,,
26,0,26,31,2026-07-19 18:00:00,PT5M,,,
19,0,19,30,2026-07-19 18:05:00,PT5M,,,
13,0,13,30,2026-07-19 18:10:00,PT5M,,,
7,0,7,30,2026-07-19 18:15:00,PT5M,,,
2,0,2,30,2026-07-19 18:20:00,PT5M,,,
0,0,0,30,2026-07-19 18:25:00,PT5M,,,
0,0,0,30,2026-07-19 18:30:00,PT5M,,,
0,0,0,30,2026-07-19 18:35:00,PT5M,,,
0,0,0,29,2026-07-19 18:40:00,PT5M,,,
0,0,0,29,2026-07-19 18:45:00,PT5M,,,
0,0,0,29,2026-07-19 18:50:00,PT5M,,,
0,0,0,29,2026-07-19 18:55:00,PT5M,,,
0,0,0,29,2026-07-19 19:00:00,PT5M,,,
0,0,0,29,2026-07-19 19:05:00,PT5M,,,
0,0,0,29,2026-07-19 19:10:00,PT5M,,,
0,0,0,29,2026-07-19 19:15:00,PT5M,,,
0,0,0,28,2026-07-19 19:20:00,PT5M,,,
0,0,0,28,2026-07-19 19:25:00,PT5M,,,
0,0,0,28,2026-07-19 19:30:00,PT5M,,,
0,0,0,28,2026-07-19 19:35:00,PT5M,,,
0,0,0,28,2026-07-19 19:40:00,PT5M,,,
0,0,0,28,2026-07-19 19:45:00,PT5M,,,
0,0,0,28,2026-07-19 19:50:00,PT5M,,,
0,0,0,27,2026-07-19 19:55:00,PT5M,,,
0,0,0,27,2026-07-19 20:00:00,PT5M,,,
0,0,0,27,2026-07-19 20:05:00,PT5M,,,
0,0,0,27,2026-07-19 20:10:00,PT5M,,,
0,0,0,27,2026-07-19 20:15:00,PT5M,,,
0,0,0,27,2026-07-19 20:20:00,PT5M,,,
0,0,0,27,2026-07-19 20:25:00,PT5M,,,
0,0,0,27,2026-07-19 20:30:00,PT5M,,,
0,0,0,26,2026-07-19 20:35:00,PT5M,,,
0,0,0,26,2026-07-19 20:40:00,PT5M,,,
0,0,0,26,2026-07-19 20:45:00,PT5M,,,
0,0,0,26,2026-07-19 20:50:00,PT5M,,,
0,0,0,26,2026-07-19 20:55:00,PT5M,,,
0,0,0,26,2026-07-19 21:00:00,PT5M,,,
0,0,0,26,2026-07-19 21:05:00,PT5M,,,
0,0,0,26,2026-07-19 21:10:00,PT5M,,,
0,0,0,26,2026-07-19 21:15:00,PT5M,,,
0,0,0,26,2026-07-19 21:20:00,PT5M,,,
0,0,0,26,2026-07-19 21:25:00,PT5M,,,
0,0,0,26,2026-07-19 21:30:00,PT5M,,,
0,0,0,26,2026-07-19 21:35:00,PT5M,,,
0,0,0,26,2026-07-19 21:40:00,PT5M,,,
0,0,0,26,2026-07-19 21:45:00,PT5M,,,
0,0,0,26,2026-07-19 21:50:00,PT5M,,,
0,0,0,26,2026-07-19 21:55:00,PT5M,,,
0,0,0,26,2026-07-19 22:00:00,PT5M,,,
0,0,0,26,2026-07-19 22:05:00,PT5M,,,
0,0,0,26,2026-07-19 22:10:00,PT5M,,,
0,0,0,26,2026-07-19 22:15:00,PT5M,,,
0,0,0,26,2026-07-19 22:20:00,PT5M,,,
0,0,0,26,2026-07-19 22:25:00,PT5M,,,
0,0,0,26,2026-07-19 22:30:00,PT5M,,,
0,0,0,26,2026-07-19 22:35:00,PT5M,,,
0,0,0,26,2026-07-19 22:40:00,PT5M,,,
0,0,0,26,2026-07-19 22:45:00,PT5M,,,
0,0,0,26,2026-07-19 22:50:00,PT5M,,,
0,0,0,26,2026-07-19 22:55:00,PT5M,,,
0,0,0,26,2026-07-19 23:00:00,PT5M,,,
0,0,0,26,2026-07-19 23:05:00,PT5M,,,
0,0,0,26,2026-07-19 23:10:00,PT5M,,,
0,0,0,26,2026-07-19 23:15:00,PT5M,,,
0,0,0,26,2026-07-19 23:20:00,PT5M,,,
0,0,0,26,2026-07-19 23:25:00,PT5M,,,
0,0,0,26,2026-07-19 23:30:00,PT5M,,,
0,0,0,26,2026-07-19 23:35:00,PT5M,,,
0,0,0,26,2026-07-19 23:40:00,PT5M,,,
0,0,0,26,2026-07-19 23:45:00,PT5M,,,
0,0,0,25,2026-07-19 23:50:00,PT5M,,,
0,0,0,25,2026-07-19 23:55:00,PT5M,,,
0,0,0,25,2026-07-20 00:00:00,PT5M,,,
0,0,0,25,2026-07-20 00:05:00,PT5M,,,
0,0,0,25,2026-07-20 00:10:00,PT5M,,,
0,0,0,25,2026-07-20 00:15:00,PT5M,,,
0,0,0,25,2026-07-20 00:20:00,PT5M,,,
0,0,0,25,2026-07-20 00:25:00,PT5M,,,
0,0,0,25,2026-07-20 00:30:00,PT5M,,,
0,0,0,25,2026-07-20 00:35:00,PT5M,,,
0,0,0,25,2026-07-20 00:40:00,PT5M,,,
0,0,0,25,2026-07-20 00:45:00,PT5M,,,
0,0,0,25,2026-07-20 00:50:00,PT5M,,,
0,0,0,25,2026-07-20 00:55:00,PT5M,,,
0,0,0,25,2026-07-20 01:00:00,PT5M,,,
0,0,0,25,2026-07-20 01:05:00,PT5M,,,
0,0,0,25,2026-07-20 01:10:00,PT5M,,,
0,0,0,25,2026-07-20 01:15:00,PT5M,,,
0,0,0,25,2026-07-20 01:20:00,PT5M,,,
0,0,0,25,2026-07-20 01:25:00,PT5M,,,
0,0,0,25,2026-07-20 01:30:00,PT5M,,,
0,0,0,25,2026-07-20 01:35:00,PT5M,,,
0,0,0,25,2026-07-20 01:40:00,PT5M,,,
0,0,0,25,2026-07-20 01:45:00,PT5M,,,
0,0,0,25,2026-07-20 01:50:00,PT5M,,,
0,0,0,25,2026-07-20 01:55:00,PT5M,,,
0,0,0,25,2026-07-20 02:00:00,PT5M,,,
0,0,0,25,2026-07-20 02:05:00,PT5M,,,
0,0,0,25,2026-07-20 02:10:00,PT5M,,,
0,0,0,25,2026-07-20 02:15:00,PT5M,,,
0,0,0,25,2026-07-20 02:20:00,PT5M,,,
0,0,0,25,2026-07-20 02:25:00,PT5M,,,
0,0,0,25,2026-07-20 02:30:00,PT5M,,,
0,0,0,25,2026-07-20 02:35:00,PT5M,,,
0,0,0,25,2026-07-20 02:40:00,PT5M,,,
0,0,0,25,2026-07-20 02:45:00,PT5M,,,
0,0,0,25,2026-07-20 02:50:00,PT5M,,,
0,0,0,25,2026-07-20 02:55:00,PT5M,,,
0,0,0,25,2026-07-20 03:00:00,PT5M,,,
0,0,0,25,2026-07-20 03:05:00,PT5M,,,
0,0,0,25,2026-07-20 03:10:00,PT5M,,,
0,0,0,25,2026-07-20 03:15:00,PT5M,,,
0,0,0,25,2026-07-20 03:20:00,PT5M,,,
0,0,0,25,2026-07-20 03:25:00,PT5M,,,
0,0,0,25,2026-07-20 03:30:00,PT5M,,,
0,0,0,25,2026-07-20 03:35:00,PT5M,,,
0,0,0,25,2026-07-20 03:40:00,PT5M,,,
0,0,0,25,2026-07-20 03:45:00,PT5M,,,
0,0,0,25,2026-07-20 03:50:00,PT5M,,,
0,0,0,25,2026-07-20 03:55:00,PT5M,,,
0,0,0,25,2026-07-20 04:00:00,PT5M,,,
0,0,0,25,2026-07-20 04:05:00,PT5M,,,
0,0,0,25,2026-07-20 04:10:00,PT5M,,,
0,0,0,25,2026-07-20 04:15:00,PT5M,,,
0,0,0,25,2026-07-20 04:20:00,PT5M,,,
0,0,0,25,2026-07-20 04:25:00,PT5M,,,
0,0,0,25,2026-07-20 04:30:00,PT5M,,,
0,0,0,25,2026-07-20 04:35:00,PT5M,,,
0,0,0,25,2026-07-20 04:40:00,PT5M,,,
0,0,0,25,2026-07-20 04:45:00,PT5M,,,
0,0,0,25,2026-07-20 04:50:00,PT5M,,,
0,0,0,25,2026-07-20 04:55:00,PT5M,,,
0,0,0,25,2026-07-20 05:00:00,PT5M,,,
0,0,0,25,2026-07-20 05:05:00,PT5M,,,
0,0,0,25,2026-07-20 05:10:00,PT5M,,,
0,0,0,24,2026-07-20 05:15:00,PT5M,,,
0,0,0,24,2026-07-20 05:20:00,PT5M,,,
0,0,0,24,2026-07-20 05:25:00,PT5M,,,
0,0,0,24,2026-07-20 05:30:00,PT5M,,,
0,0,0,25,2026-07-20 05:35:00,PT5M,,,
0,0,0,25,2026-07-20 05:40:00,PT5M,,,
0,0,0,25,2026-07-20 05:45:00,PT5M,,,
0,0,0,25,2026-07-20 05:50:00,PT5M,,,
0,0,0,25,2026-07-20 05:55:00,PT5M,,,
0,0,0,25,2026-07-20 06:00:00,PT5M,,,
2,0,2,25,2026-07-20 06:05:00,PT5M,,,
6,0,6,25,2026-07-20 06:10:00,PT5M,,,
11,0,11,26,2026-07-20 06:15:00,PT5M,,,
17,0,17,26,2026-07-20 06:20:00,PT5M,,,
24,0,24,26,2026-07-20 06:25:00,PT5M,,,
32,0,32,26,2026-07-20 06:30:00,PT5M,,,
40,0,40,26,2026-07-20 06:35:00,PT5M,,,
50,0,50,26,2026-07-20 06:40:00,PT5M,,,
61,0,61,26,2026-07-20 06:45:00,PT5M,,,
73,0,73,26,2026-07-20 06:50:00,PT5M,,,
86,0,86,27,2026-07-20 06:55:00,PT5M,,,
99,12,96,27,2026-07-20 07:00:00,PT5M,,,
113,33,105,27,2026-07-20 07:05:00,PT5M,,,
127,52,113,27,2026-07-20 07:10:00,PT5M,,,
142,69,121,27,2026-07-20 07:15:00,PT5M,,,
157,87,129,27,2026-07-20 07:20:00,PT5M,,,
172,106,137,27,2026-07-20 07:25:00,PT5M,,,
188,124,144,27,2026-07-20 07:30:00,PT5M,,,
204,143,151,28,2026-07-20 07:35:00,PT5M,,,
220,161,158,28,2026-07-20 07:40:00,PT5M,,,
237,180,164,28,2026-07-20 07:45:00,PT5M,,,
254,199,170,28,2026-07-20 07:50:00,PT5M,,,
272,219,175,28,2026-07-20 07:55:00,PT5M,,,
290,240,180,28,2026-07-20 08:00:00,PT5M,,,
309,260,184,28,2026-07-20 08:05:00,PT5M,,,
327,282,187,28,2026-07-20 08:10:00,PT5M,,,
346,304,190,29,2026-07-20 08:15:00,PT5M,,,
366,326,193,29,2026-07-20 08:20:00,PT5M,,,
385,348,195,29,2026-07-20 08:25:00,PT5M,,,
405,371,196,29,2026-07-20 08:30:00,PT5M,,,
423,387,198,29,2026-07-20 08:35:00,PT5M,,,
438,395,202,29,2026-07-20 08:40:00,PT5M,,,
453,403,206,29,2026-07-20 08:45:00,PT5M,,,
468,411,210,30,2026-07-20 08:50:00,PT5M,,,
483,418,213,30,2026-07-20 08:55:00,PT5M,,,
498,426,217,30,2026-07-20 09:00:00,PT5M,,,
512,432,220,30,2026-07-20 09:05:00,PT5M,,,
526,438,224,30,2026-07-20 09:10:00,PT5M,,,
540,443,228,31,2026-07-20 09:15:00,PT5M,,,
554,449,231,31,2026-07-20 09:20:00,PT5M,,,
567,456,234,31,2026-07-20 09:25:00,PT5M,,,
581,463,236,31,2026-07-20 09:30:00,PT5M,,,
594,469,239,31,2026-07-20 09:35:00,PT5M,,,
607,475,241,31,2026-07-20 09:40:00,PT5M,,,
620,481,243,32,2026-07-20 09:45:00,PT5M,,,
633,487,245,32,2026-07-20 09:50:00,PT5M,,,
645,493,247,32,2026-07-20 09:55:00,PT5M,,,
657,499,249,32,2026-07-20 10:00:00,PT5M,,,
669,504,251,32,2026-07-20 10:05:00,PT5M,,,
680,510,252,33,2026-07-20 10:10:00,PT5M,,,
691,516,253,33,2026-07-20 10:15:00,PT5M,,,
702,522,254,33,2026-07-20 10:20:00,PT5M,,,
712,527,254,33,2026-07-20 10:25:00,PT5M,,,
722,533,255,33,2026-07-20 10:30:00,PT5M,,,
732,538,255,33,2026-07-20 10:35:00,PT5M,,,
741,543,255,34,2026-07-20 10:40:00,PT5M,,,
750,548,256,34,2026-07-20 10:45:00,PT5M,,,
759,553,256,34,2026-07-20 10:50:00,PT5M,,,
767,558,255,34,2026-07-20 10:55:00,PT5M,,,
775,563,255,34,2026-07-20 11:00:00,PT5M,,,
782,567,255,34,2026-07-20 11:05:00,PT5M,,,
789,571,255,35,2026-07-20 11:10:00,PT5M,,,
795,574,255,35,2026-07-20 11:15:00,PT5M,,,
801,578,255,35,2026-07-20 11:20:00,PT5M,,,
807,581,255,35,2026-07-20 11:25:00,PT5M,,,
812,584,255,35,2026-07-20 11:30:00,PT5M,,,
814,582,257,35,2026-07-20 11:35:00,PT5M,,,
814,576,261,35,2026-07-20 11:40:00,PT5M,,,
814,569,265,35,2026-07-20 11:45:00,PT5M,,,
813,563,269,35,2026-07-20 11:50:00,PT5M,,,
811,556,273,35,2026-07-20 11:55:00,PT5M,,,
809,549,277,35,2026-07-20 12:00:00,PT5M,,,
807,543,281,35,2026-07-20 12:05:00,PT5M,,,
804,536,284,35,2026-07-20 12:10:00,PT5M,,,
800,530,287,35,2026-07-20 12:15:00,PT5M,,,
797,523,290,35,2026-07-20 12:20:00,PT5M,,,
793,516,293,35,2026-07-20 12:25:00,PT5M,,,
788,509,296,35,2026-07-20 12:30:00,PT5M,,,
784,503,298,35,2026-07-20 12:35:00,PT5M,,,
779,499,299,35,2026-07-20 12:40:00,PT5M,,,
774,493,301,35,2026-07-20 12:45:00,PT5M,,,
769,488,302,35,2026-07-20 12:50:00,PT5M,,,
763,483,303,35,2026-07-20 12:55:00,PT5M,,,
757,478,304,35,2026-07-20 13:00:00,PT5M,,,
751,472,305,36,2026-07-20 13:05:00,PT5M,,,
744,466,306,36,2026-07-20 13:10:00,PT5M,,,
737,460,307,36,2026-07-20 13:15:00,PT5M,,,
729,454,307,36,2026-07-20 13:20:00,PT5M,,,
721,447,308,36,2026-07-20 13:25:00,PT5M,,,
713,441,308,36,2026-07-20 13:30:00,PT5M,,,
703,434,309,36,2026-07-20 13:35:00,PT5M,,,
694,425,309,36,2026-07-20 13:40:00,PT5M,,,
683,417,310,36,2026-07-20 13:45:00,PT5M,,,
673,409,310,36,2026-07-20 13:50:00,PT5M,,,
662,400,310,36,2026-07-20 13:55:00,PT5M,,,
651,392,310,36,2026-07-20 14:00:00,PT5M,,,
639,383,310,36,2026-07-20 14:05:00,PT5M,,,
628,374,309,36,2026-07-20 14:10:00,PT5M,,,
616,365,309,36,2026-07-20 14:15:00,PT5M,,,
